,sample,date,time,n_iter,df,cnc_uranine,cnc_SrB,area1,area2,area3,area4
0,Bear.230502.1200.A1_CorrectionData.txt,2023-05-02 12:00:00,0.0,15,1,0.0003288413943038048,0.0007857409218552604,13.094587408025163,38.84154246510699,0.0,8.209735038768217
1,Bear.230502.1215.B1_CorrectionData.txt,2023-05-02 12:15:00,0.25,15,1,0.0035538007303888663,0.0017122088885874944,141.51367528805739,83.46182660973327,11.640931429101531,17.889842459950824
2,Bear.230502.1230.C1_CorrectionData.txt,2023-05-02 12:30:00,0.5,15,1,1.4670969778127438e-23,0.0027305539694998057,5.84203507976558e-19,19.13296416459362,3.7709108478130666,28.529918673091085
3,Bear.230502.1245.D1_CorrectionData.txt,2023-05-02 12:45:00,0.75,15,1,1.4213262703629039e-22,0.0037313539880240295,5.659774409481667e-18,9.644575137740432,11.976255495731897,38.98667706551157
4,Bear.230502.1300.A2_CorrectionData.txt,2023-05-02 13:00:00,1.0,15,1,0.0003092489174145824,5.335897317498873e-05,12.314407644742035,0.679101139712051,4.75330499703101e-18,0.5575158675369246
5,Bear.230502.1315.B2_CorrectionData.txt,2023-05-02 13:15:00,1.25,15,1,0.0,0.0013455668059718833,0.0,35.549800503963056,4.528936061646315,14.0590195148646
6,Bear.230502.1330.C2_CorrectionData.txt,2023-05-02 13:30:00,1.5,15,1,0.00036579018300707657,0.0018325239533262024,14.565902004291143,41.984244748779666,4.855955671123524,19.14694231971731
7,Bear.230502.1345.D2_CorrectionData.txt,2023-05-02 13:45:00,1.75,15,1,4.799302674779191e-23,9.282248684556095e-22,1.9111002891079135e-18,11.223561112022985,9.275023709420068e-18,9.698464232234284e-18
8,Bear.230502.1400.A3_CorrectionData.txt,2023-05-02 14:00:00,2.0,15,1,5.287244189005261e-05,8.929521988325994e-23,2.105400426460284,27.975042888101225,2.2807170247805222e-18,9.329921289312109e-19
9,Bear.230502.1415.B3_CorrectionData.txt,2023-05-02 14:15:00,2.25,15,1,0.0,0.0010373888017886073,0.0,24.142318382722795,7.148059526648538e-18,10.83905261642787
10,Bear.230502.1430.C3_CorrectionData.txt,2023-05-02 14:30:00,2.5,15,1,0.0003998848301700167,0.002646767006518782,15.923563616102802,12.049880321629285,7.1476750866379,27.65447901270899
11,Bear.230502.1445.D3_CorrectionData.txt,2023-05-02 14:45:00,2.75,15,1,0.0020234988854193423,0.005476318825142275,80.57648302234587,147.76805195655228,65.47196306677426,57.21876676103469
12,Bear.230502.1500.A4_CorrectionData.txt,2023-05-02 15:00:00,3.0,15,1,0.0010474014521078268,0.0006932512621759211,41.70791787011873,125.26808159923462,42.147291124628254,7.243366126735033
13,Bear.230502.1515.B4_CorrectionData.txt,2023-05-02 15:15:00,3.25,15,1,0.000413717318622498,0.004752696346297473,16.47437848384471,3.4598562795099606e-17,12.622882845171002,49.65807002987117
14,Bear.230502.1530.C4_CorrectionData.txt,2023-05-02 15:30:00,3.5,15,1,0.00015463126862703787,0.003223297990875045,6.157474995924315,0.0,4.480011651877652,33.67830504945069
15,Bear.230502.1545.D4_CorrectionData.txt,2023-05-02 15:45:00,3.75,15,1,0.0010260773763397478,0.0014098205637213528,40.8587851913341,79.09830533189698,2.4144749328914648,14.730368443876491
16,Bear.230502.1600.A5_CorrectionData.txt,2023-05-02 16:00:00,4.0,15,1,1.2466728218038557e-22,0.003979182874192335,4.964297839960559e-18,51.38308279121701,46.62762492314684,41.57609227070516
17,Bear.230502.1615.B5_CorrectionData.txt,2023-05-02 16:15:00,4.25,15,1,1.162565345055679e-21,1.7367960820950164e-20,4.629378719367747e-17,31.55752894590436,4.386758610187137e-17,1.8146739279791985e-16
18,Bear.230502.1630.C5_CorrectionData.txt,2023-05-02 16:30:00,4.5,15,1,0.0023468268381621285,0.00035879474936296107,93.45152312370472,56.29552164115571,2.316090483846887,3.7488308724154327
19,Bear.230502.1645.D5_CorrectionData.txt,2023-05-02 16:45:00,4.75,15,1,0.011438818515070451,0.0032437499122772344,455.4980348725323,106.19615187062114,31.215411902746336,33.89199489437978
20,Bear.230502.1700.A6_CorrectionData.txt,2023-05-02 17:00:00,5.0,15,1,0.0007116919551143796,0.0013070997266841507,28.339840042229554,71.85636386110978,6.343505447122699,13.657100103664902
21,Bear.230502.1715.B6_CorrectionData.txt,2023-05-02 17:15:00,5.25,15,1,0.0009882446068676678,0.0016611093570276997,39.3522701499761,77.76229294339771,9.646673940351258,17.355934141009577
22,Bear.230502.1730.C6_CorrectionData.txt,2023-05-02 17:30:00,5.5,15,1,0.0004260080317541634,0.0004042290200612938,16.96379928121813,19.618839612344825,7.754094600544573e-18,4.223546282721748
23,Bear.230502.1745.D6_CorrectionData.txt,2023-05-02 17:45:00,5.75,15,1,0.0,0.07383854965403948,0.0,16.38609495129336,11.789865665629451,771.4946637566887
24,Bear.230502.1800.A7.50x_CorrectionData.txt,2023-05-02 18:00:00,6.0,15,50,0.010922849837671885,106.9023580648522,8.699039380181405,17.763159385684578,522.0844307444372,22339.170846790425
25,Bear.230502.1815.B7.100x_CorrectionData.txt,2023-05-02 18:15:00,6.25,15,100,0.07849043994720603,303.14926915659714,31.255186980307343,8.272203564305039e-19,474.6491902777625,31674.246660024983
26,Bear.230502.1830.C7.100x_CorrectionData.txt,2023-05-02 18:30:00,6.5,15,100,5.806242865635173e-22,232.09063343122662,2.312067642130253e-19,7.19330587908437e-19,388.5180787447819,24249.75653490581
